TransferID,Sender,Receiver,Amount,Title,Date,Category,StandingOrder
2835,AT656820572156158682,CH6569821IBPATSHZIOIH,44,Insurance services,21-09-2022,9,207
2836,AT656820572156158682,CH6569821IBPATSHZIOIH,44,Insurance services,22-10-2022,9,207
2837,AT656820572156158682,CH6569821IBPATSHZIOIH,44,Insurance services,22-11-2022,9,207
2838,AT656820572156158682,CH6569821IBPATSHZIOIH,44,Insurance services,23-12-2022,9,207
2839,MK2390315VYRI0CKX34,CY9873342199LFMKFAYXM2EDQHLW,115,Construction services,21-05-2022,1,208
2840,MK2390315VYRI0CKX34,CY9873342199LFMKFAYXM2EDQHLW,115,Construction services,21-06-2022,1,208
2841,MK2390315VYRI0CKX34,CY9873342199LFMKFAYXM2EDQHLW,115,Construction services,22-07-2022,1,208
2842,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,26-10-2021,12,209
2843,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,26-11-2021,12,209
2844,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,27-12-2021,12,209
2845,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,27-01-2022,12,209
2846,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,27-02-2022,12,209
2847,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,30-03-2022,12,209
2848,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,30-04-2022,12,209
2849,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,31-05-2022,12,209
2850,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,01-07-2022,12,209
2851,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,01-08-2022,12,209
2852,LI9371923OXAYHIGPTSWF,AL33908744009C521XY5QXTPUATG,135,Training services,01-09-2022,12,209
2853,LI9371923OXAYHIGPTSWF,IT12D7367339631MYHBUZNQDQFH,340,Consulting services,20-06-2022,1,210
2854,LI9371923OXAYHIGPTSWF,IT12D7367339631MYHBUZNQDQFH,340,Consulting services,21-07-2022,1,210
2855,LI9371923OXAYHIGPTSWF,IT12D7367339631MYHBUZNQDQFH,340,Consulting services,21-08-2022,1,210
2856,FR919332503670XLIEN3EAJAP79,FR2505908882660FTQILUB4R861,362,Construction services,27-04-2022,14,211
2857,FR919332503670XLIEN3EAJAP79,FR2505908882660FTQILUB4R861,362,Construction services,28-05-2022,14,211
2858,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,07-12-2021,4,212
2859,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,07-01-2022,4,212
2860,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,07-02-2022,4,212
2861,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,10-03-2022,4,212
2862,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,10-04-2022,4,212
2863,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,11-05-2022,4,212
2864,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,11-06-2022,4,212
2865,AZ66GLLCMWGFFSKTDRD2WLKPHLEU,MK2390315VYRI0CKX34,383,Travel services,12-07-2022,4,212
2866,DK2320762204856596,LB3423188JABVMUC6GSTMJQWP8DR,490,Health and wellness services,29-01-2022,8,213
2867,DK2320762204856596,LB3423188JABVMUC6GSTMJQWP8DR,490,Health and wellness services,01-03-2022,8,213
2868,CY95098509140KUMVLON9VLJIQD8,LV70QKFNXIINGQFGQWTS8,448,Training services,13-11-2021,9,214
2869,CY95098509140KUMVLON9VLJIQD8,LV70QKFNXIINGQFGQWTS8,448,Training services,14-12-2021,9,214
2870,CY95098509140KUMVLON9VLJIQD8,LV70QKFNXIINGQFGQWTS8,448,Training services,14-01-2022,9,214
2871,KZ5999506HVXYZY3JUJI,FR794576365824OBDHH9XQU3Z48,266,Construction services,19-08-2022,11,215
2872,KZ5999506HVXYZY3JUJI,FR794576365824OBDHH9XQU3Z48,266,Construction services,19-09-2022,11,215
2873,KZ5999506HVXYZY3JUJI,FR794576365824OBDHH9XQU3Z48,266,Construction services,20-10-2022,11,215
2874,KZ5999506HVXYZY3JUJI,FR794576365824OBDHH9XQU3Z48,266,Construction services,20-11-2022,11,215
2875,KZ5999506HVXYZY3JUJI,FR794576365824OBDHH9XQU3Z48,266,Construction services,21-12-2022,11,215
2876,DE88503433710437310817,KW59IMZAU6XRJDDOMKHUQXXXQNGYBX,41,Training services,23-03-2022,19,216
2877,DE88503433710437310817,KW59IMZAU6XRJDDOMKHUQXXXQNGYBX,41,Training services,23-04-2022,19,216
2878,DE88503433710437310817,KW59IMZAU6XRJDDOMKHUQXXXQNGYBX,41,Training services,24-05-2022,19,216
2879,DE88503433710437310817,KW59IMZAU6XRJDDOMKHUQXXXQNGYBX,41,Training services,24-06-2022,19,216
2880,DE88503433710437310817,KW59IMZAU6XRJDDOMKHUQXXXQNGYBX,41,Training services,25-07-2022,19,216
2881,AT678813955725840852,SI14540525320707650,446,Waste management services,21-03-2022,2,217
2882,AT678813955725840852,SI14540525320707650,446,Waste management services,21-04-2022,2,217
2883,AT678813955725840852,SI14540525320707650,446,Waste management services,22-05-2022,2,217
2884,AT678813955725840852,SI14540525320707650,446,Waste management services,22-06-2022,2,217
2885,AT678813955725840852,SI14540525320707650,446,Waste management services,23-07-2022,2,217
2886,AT678813955725840852,SI14540525320707650,446,Waste management services,23-08-2022,2,217
2887,AT678813955725840852,SI14540525320707650,446,Waste management services,23-09-2022,2,217
2888,AT678813955725840852,SI14540525320707650,446,Waste management services,24-10-2022,2,217
2889,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,GE05PJ4309768640882233,135,Delivery services,20-09-2022,5,218
2890,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,GE05PJ4309768640882233,135,Delivery services,21-10-2022,5,218
2891,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,GE05PJ4309768640882233,135,Delivery services,21-11-2022,5,218
2892,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,15-09-2021,5,219
2893,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,16-10-2021,5,219
2894,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,16-11-2021,5,219
2895,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,17-12-2021,5,219
2896,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,17-01-2022,5,219
2897,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,17-02-2022,5,219
2898,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,20-03-2022,5,219
2899,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,20-04-2022,5,219
2900,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,21-05-2022,5,219
2901,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,21-06-2022,5,219
2902,AZ64HEGTJCSUZBLP4MODQD5TXA2Y,CH40257354COC2G42ATEJ,302,Health and wellness services,22-07-2022,5,219
2903,SA82871FSUT7YMRSB9HYZFRQ,DO692LOA24615275459286419733,232,Health and wellness services,27-06-2022,19,220
2904,SA82871FSUT7YMRSB9HYZFRQ,DO692LOA24615275459286419733,232,Health and wellness services,28-07-2022,19,220
2905,SA82871FSUT7YMRSB9HYZFRQ,DO692LOA24615275459286419733,232,Health and wellness services,28-08-2022,19,220
2906,SA82871FSUT7YMRSB9HYZFRQ,DO692LOA24615275459286419733,232,Health and wellness services,28-09-2022,19,220
2907,SA82871FSUT7YMRSB9HYZFRQ,DO692LOA24615275459286419733,232,Health and wellness services,29-10-2022,19,220
2908,SA82871FSUT7YMRSB9HYZFRQ,SI90561448213410524,381,Training services,31-12-2021,13,221
2909,SA82871FSUT7YMRSB9HYZFRQ,SI90561448213410524,381,Training services,31-01-2022,13,221
2910,HU15831059445261419254720391,RO38TDIXDHGRSSBIIEBSAHNZ,57,Finance services,19-08-2022,11,222
2911,HU15831059445261419254720391,RO38TDIXDHGRSSBIIEBSAHNZ,57,Finance services,19-09-2022,11,222
2912,HU15831059445261419254720391,RO38TDIXDHGRSSBIIEBSAHNZ,57,Finance services,20-10-2022,11,222
2913,HU15831059445261419254720391,RO38TDIXDHGRSSBIIEBSAHNZ,57,Finance services,20-11-2022,11,222
2914,HU15831059445261419254720391,RO38TDIXDHGRSSBIIEBSAHNZ,57,Finance services,21-12-2022,11,222
2915,BE55191200578333,MK76101XO6RF8MT6N44,317,Legal services,22-03-2022,6,223
2916,BE55191200578333,MK76101XO6RF8MT6N44,317,Legal services,22-04-2022,6,223
2917,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,10-03-2022,2,224
2918,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,10-04-2022,2,224
2919,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,11-05-2022,2,224
2920,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,11-06-2022,2,224
2921,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,12-07-2022,2,224
2922,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,12-08-2022,2,224
2923,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,12-09-2022,2,224
2924,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,13-10-2022,2,224
2925,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,13-11-2022,2,224
2926,ES4028147503081363996112,FR5041164036327DMV1CRBHOK58,383,Marketing services,14-12-2022,2,224
2927,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,22-05-2021,10,225
2928,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,22-06-2021,10,225
2929,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,23-07-2021,10,225
2930,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,23-08-2021,10,225
2931,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,23-09-2021,10,225
2932,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,24-10-2021,10,225
2933,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,24-11-2021,10,225
2934,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,25-12-2021,10,225
2935,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,25-01-2022,10,225
2936,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,25-02-2022,10,225
2937,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,28-03-2022,10,225
2938,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,28-04-2022,10,225
2939,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,29-05-2022,10,225
2940,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,29-06-2022,10,225
2941,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,30-07-2022,10,225
2942,KZ64703VA9TXWV1O4CUM,DK1296358774419108,170,Security services,30-08-2022,10,225
2943,LV55XFBII6FKFXSK3PXAU,IS467634787117169699889043,99,Security services,20-12-2021,9,226
2944,LV55XFBII6FKFXSK3PXAU,IS467634787117169699889043,99,Security services,20-01-2022,9,226
2945,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,15-09-2021,12,227
2946,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,16-10-2021,12,227
2947,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,16-11-2021,12,227
2948,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,17-12-2021,12,227
2949,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,17-01-2022,12,227
2950,FR390919493726CUBB0X2AUQD94,PT29499781625205195427425,114,Health and wellness services,17-02-2022,12,227
2951,HU90888651622857489620287790,DE02655198100986171775,279,Delivery services,29-08-2022,14,228
2952,HU90888651622857489620287790,DE02655198100986171775,279,Delivery services,29-09-2022,14,228
2953,HU90888651622857489620287790,NL57TYWJ4684226641,145,Delivery services,14-05-2022,8,229
2954,HU90888651622857489620287790,NL57TYWJ4684226641,145,Delivery services,14-06-2022,8,229
2955,HU90888651622857489620287790,NL57TYWJ4684226641,145,Delivery services,15-07-2022,8,229
2956,FR9031821508967Z4A0EKZ0F802,HU78408361769375686963905817,348,Health and wellness services,28-10-2021,14,230
2957,FR9031821508967Z4A0EKZ0F802,HU78408361769375686963905817,348,Health and wellness services,28-11-2021,14,230
2958,FR9031821508967Z4A0EKZ0F802,HU78408361769375686963905817,348,Health and wellness services,29-12-2021,14,230
2959,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,10-12-2021,15,231
2960,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,10-01-2022,15,231
2961,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,10-02-2022,15,231
2962,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,13-03-2022,15,231
2963,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,13-04-2022,15,231
2964,ME17166678628475535698,FR3141806374742YTJQIW8M8V61,55,Health and wellness services,14-05-2022,15,231
2965,AZ82SJGCNRR6QR1HB8PBWOX5UT7D,HR2750206937399363641,448,Delivery services,29-04-2022,5,232
2966,AZ82SJGCNRR6QR1HB8PBWOX5UT7D,HR2750206937399363641,448,Delivery services,30-05-2022,5,232
2967,AZ82SJGCNRR6QR1HB8PBWOX5UT7D,HR2750206937399363641,448,Delivery services,30-06-2022,5,232
2968,AZ82SJGCNRR6QR1HB8PBWOX5UT7D,HR2750206937399363641,448,Delivery services,31-07-2022,5,232
2969,AZ82SJGCNRR6QR1HB8PBWOX5UT7D,HR2750206937399363641,448,Delivery services,31-08-2022,5,232
2970,FR554239335295BIZEUWV3CFF55,DE40064213356819991051,190,Security services,14-08-2022,1,233
2971,FR554239335295BIZEUWV3CFF55,DE40064213356819991051,190,Security services,14-09-2022,1,233
2972,FR554239335295BIZEUWV3CFF55,DE40064213356819991051,190,Security services,15-10-2022,1,233
2973,FR554239335295BIZEUWV3CFF55,PT32784241761371374262171,107,Insurance services,14-04-2022,2,234
2974,FR554239335295BIZEUWV3CFF55,PT32784241761371374262171,107,Insurance services,15-05-2022,2,234
2975,FR554239335295BIZEUWV3CFF55,PT32784241761371374262171,107,Insurance services,15-06-2022,2,234
2976,FR554239335295BIZEUWV3CFF55,PT32784241761371374262171,107,Insurance services,16-07-2022,2,234
2977,FR554239335295BIZEUWV3CFF55,PT32784241761371374262171,107,Insurance services,16-08-2022,2,234
2978,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,14-02-2022,14,235
2979,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,17-03-2022,14,235
2980,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,17-04-2022,14,235
2981,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,18-05-2022,14,235
2982,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,18-06-2022,14,235
2983,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,19-07-2022,14,235
2984,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,19-08-2022,14,235
2985,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,19-09-2022,14,235
2986,ME47023169616824130549,KW34WPWJBK15F3I0MTKUOEIJI89LLT,456,Waste management services,20-10-2022,14,235
2987,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,25-01-2022,12,236
2988,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,25-02-2022,12,236
2989,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,28-03-2022,12,236
2990,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,28-04-2022,12,236
2991,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,29-05-2022,12,236
2992,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,29-06-2022,12,236
2993,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,30-07-2022,12,236
2994,FR984154852590FLGU1CSXJNA08,DK6058517087729622,244,Software services,30-08-2022,12,236
2995,MK607269Y52K7L4HG42,FR980228933378SS3VLX9UACU28,450,Legal services,08-06-2022,7,237
2996,MK607269Y52K7L4HG42,FR980228933378SS3VLX9UACU28,450,Legal services,09-07-2022,7,237
2997,MT96UJMO84351ISUKDQAC1BVUSET7YZ,BH58MVVMELSVPCFDSZUQT8,226,Waste management services,18-11-2021,1,238
2998,MT96UJMO84351ISUKDQAC1BVUSET7YZ,BH58MVVMELSVPCFDSZUQT8,226,Waste management services,19-12-2021,1,238
2999,MT96UJMO84351ISUKDQAC1BVUSET7YZ,BH58MVVMELSVPCFDSZUQT8,226,Waste management services,19-01-2022,1,238
3000,MT96UJMO84351ISUKDQAC1BVUSET7YZ,BH58MVVMELSVPCFDSZUQT8,226,Waste management services,19-02-2022,1,238
3001,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,23-06-2021,10,239
3002,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,24-07-2021,10,239
3003,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,24-08-2021,10,239
3004,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,24-09-2021,10,239
3005,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,25-10-2021,10,239
3006,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,25-11-2021,10,239
3007,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,26-12-2021,10,239
3008,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,26-01-2022,10,239
3009,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,26-02-2022,10,239
3010,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,29-03-2022,10,239
3011,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,29-04-2022,10,239
3012,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,30-05-2022,10,239
3013,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,30-06-2022,10,239
3014,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,31-07-2022,10,239
3015,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,31-08-2022,10,239
3016,MT96UJMO84351ISUKDQAC1BVUSET7YZ,GR560395974CG6TT9ZR8OFADHFE,263,Software services,01-10-2022,10,239
3017,FR067220098632VIHYMPBGS8E97,FR768052907885WGR8C1JBYOU54,279,Legal services,10-08-2021,2,240
3018,FR067220098632VIHYMPBGS8E97,FR768052907885WGR8C1JBYOU54,279,Legal services,10-09-2021,2,240
3019,FR067220098632VIHYMPBGS8E97,FR768052907885WGR8C1JBYOU54,279,Legal services,11-10-2021,2,240
3020,FR067220098632VIHYMPBGS8E97,FR768052907885WGR8C1JBYOU54,279,Legal services,11-11-2021,2,240
3021,FR067220098632VIHYMPBGS8E97,FR768052907885WGR8C1JBYOU54,279,Legal services,12-12-2021,2,240
3022,DK2114195689978254,HR2750206937399363641,305,Insurance services,05-06-2022,8,241
3023,DK2114195689978254,HR2750206937399363641,305,Insurance services,06-07-2022,8,241
3024,DK2114195689978254,HR2750206937399363641,305,Insurance services,06-08-2022,8,241
3025,DK2114195689978254,HR2750206937399363641,305,Insurance services,06-09-2022,8,241
3026,DK2114195689978254,HR2750206937399363641,305,Insurance services,07-10-2022,8,241
3027,DK2114195689978254,HR2750206937399363641,305,Insurance services,07-11-2022,8,241
3028,DE14729572230611752366,FR303288991256XXMQKCMLZAD26,15,Marketing services,30-05-2022,12,242
3029,DE14729572230611752366,FR303288991256XXMQKCMLZAD26,15,Marketing services,30-06-2022,12,242
3030,LI2942803QDOD3E000JXV,FR938173448585BAIZQZ14X8G91,132,Event planning services,05-01-2022,19,243
3031,LI2942803QDOD3E000JXV,FR938173448585BAIZQZ14X8G91,132,Event planning services,05-02-2022,19,243
3032,FR553701618541DD6XFVKOG0J19,PK52YQMIKKNXKJTPECSBKECZ,57,Training services,23-08-2022,8,244
3033,FR553701618541DD6XFVKOG0J19,PK52YQMIKKNXKJTPECSBKECZ,57,Training services,23-09-2022,8,244
3034,FR553701618541DD6XFVKOG0J19,PK52YQMIKKNXKJTPECSBKECZ,57,Training services,24-10-2022,8,244
3035,FR553701618541DD6XFVKOG0J19,PK52YQMIKKNXKJTPECSBKECZ,57,Training services,24-11-2022,8,244
3036,FR553701618541DD6XFVKOG0J19,LV85LQVR5CYMZNTJEAENO,380,Health and wellness services,08-08-2022,18,245
3037,FR553701618541DD6XFVKOG0J19,LV85LQVR5CYMZNTJEAENO,380,Health and wellness services,08-09-2022,18,245
3038,FR553701618541DD6XFVKOG0J19,LV85LQVR5CYMZNTJEAENO,380,Health and wellness services,09-10-2022,18,245
3039,LB941675UDL4DF8O5J2L71XJLEFK,FR521761738278VD4WOODAQLA67,294,Waste management services,21-08-2022,1,246
3040,LB941675UDL4DF8O5J2L71XJLEFK,FR521761738278VD4WOODAQLA67,294,Waste management services,21-09-2022,1,246
3041,LB941675UDL4DF8O5J2L71XJLEFK,FR521761738278VD4WOODAQLA67,294,Waste management services,22-10-2022,1,246
3042,LB941675UDL4DF8O5J2L71XJLEFK,LU67780AHKNQAGUVIQCQ,191,Waste management services,17-10-2022,1,247
3043,LB941675UDL4DF8O5J2L71XJLEFK,LU67780AHKNQAGUVIQCQ,191,Waste management services,17-11-2022,1,247
3044,LB941675UDL4DF8O5J2L71XJLEFK,LU67780AHKNQAGUVIQCQ,191,Waste management services,18-12-2022,1,247
3045,GI75AYZZSTSK4O602XYWK5Y,MK41477DOYFWAI1W659,436,Construction services,04-10-2022,1,248
3046,GI75AYZZSTSK4O602XYWK5Y,MK41477DOYFWAI1W659,436,Construction services,04-11-2022,1,248
3047,BG40TPDR774015VYLUI0BM,CY95098509140KUMVLON9VLJIQD8,238,Delivery services,06-10-2021,15,249
3048,BG40TPDR774015VYLUI0BM,CY95098509140KUMVLON9VLJIQD8,238,Delivery services,06-11-2021,15,249
3049,FR303288991256XXMQKCMLZAD26,CY5122402135SHM0H4LXR6ZNAKUI,15,Waste management services,22-04-2022,9,250
3050,FR303288991256XXMQKCMLZAD26,CY5122402135SHM0H4LXR6ZNAKUI,15,Waste management services,23-05-2022,9,250
3051,FR303288991256XXMQKCMLZAD26,CY5122402135SHM0H4LXR6ZNAKUI,15,Waste management services,23-06-2022,9,250
3052,FR303288991256XXMQKCMLZAD26,CY5122402135SHM0H4LXR6ZNAKUI,15,Waste management services,24-07-2022,9,250
3053,FR303288991256XXMQKCMLZAD26,SI24995381014793617,12,Legal services,10-10-2021,19,251
3054,FR303288991256XXMQKCMLZAD26,SI24995381014793617,12,Legal services,10-11-2021,19,251
3055,FR303288991256XXMQKCMLZAD26,SI24995381014793617,12,Legal services,11-12-2021,19,251
3056,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,17-09-2021,18,252
3057,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,18-10-2021,18,252
3058,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,18-11-2021,18,252
3059,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,19-12-2021,18,252
3060,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,19-01-2022,18,252
3061,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,19-02-2022,18,252
3062,HR2684646346109894181,FR912313790044NAWFTQTOP3742,137,Insurance services,22-03-2022,18,252
3063,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,04-04-2022,5,253
3064,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,05-05-2022,5,253
3065,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,05-06-2022,5,253
3066,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,06-07-2022,5,253
3067,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,06-08-2022,5,253
3068,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,06-09-2022,5,253
3069,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,07-10-2022,5,253
3070,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,07-11-2022,5,253
3071,ME29934419048456282390,CH584827884PGVRUBCRFO,41,Insurance services,08-12-2022,5,253
3072,ES6345491053851602647405,FR45266161274652TMVIVPQ5L01,108,Marketing services,24-09-2021,13,254
3073,ES6345491053851602647405,FR45266161274652TMVIVPQ5L01,108,Marketing services,25-10-2021,13,254
3074,ES6345491053851602647405,FR45266161274652TMVIVPQ5L01,108,Marketing services,25-11-2021,13,254
3075,ES6345491053851602647405,FR45266161274652TMVIVPQ5L01,108,Marketing services,26-12-2021,13,254
3076,ES6345491053851602647405,FR45266161274652TMVIVPQ5L01,108,Marketing services,26-01-2022,13,254
3077,ES6345491053851602647405,KW34WPWJBK15F3I0MTKUOEIJI89LLT,209,Legal services,25-12-2021,12,255
3078,ES6345491053851602647405,KW34WPWJBK15F3I0MTKUOEIJI89LLT,209,Legal services,25-01-2022,12,255
3079,FO0906938323937245,ES4028147503081363996112,269,Construction services,08-02-2022,14,256
3080,FO0906938323937245,ES4028147503081363996112,269,Construction services,11-03-2022,14,256
3081,AT671585863609047907,FR266343225064PCVUZ6NADSB73,166,Training services,11-05-2022,5,257
3082,AT671585863609047907,FR266343225064PCVUZ6NADSB73,166,Training services,11-06-2022,5,257
3083,AT671585863609047907,FR266343225064PCVUZ6NADSB73,166,Training services,12-07-2022,5,257
